Date,Outage_Color,Incidents,Service,incident_count,partial_outage_flag,partial_outage_minutes,major_outage_flag,major_outage_minutes,outage_flag,total_outage_minutes,scaled_total_outage_minutes,outage_impact_level,provider
2023-11-09,#10a37f,"[{'Incident_Title': 'Periodic outages across ChatGPT and API', 'Incident_Link': 'https://status.openai.com/incidents/21vl32gvx3hb'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-11-10,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-11,#ec5529,"[{'Incident_Title': 'Labs, API, ChatGPT, and Platform.openai.com are inaccessible', 'Incident_Link': 'https://status.openai.com/incidents/xlqxj2ncx6nh'}]",chatgpt,1,0,0,1,47,1,47,47.0,3,openai
2023-11-12,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-13,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-14,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-15,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-16,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-17,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-18,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-19,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-20,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-21,#ef4344,"[{'Incident_Title': 'Elevated Errors on API and ChatGPT', 'Incident_Link': 'https://status.openai.com/incidents/n254wyd7nml7'}]",chatgpt,1,1,196,0,0,1,196,58.8,3,openai
2023-11-22,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-23,#a3a950,"[{'Incident_Title': 'Elevated ChatGPT Errors', 'Incident_Link': 'https://status.openai.com/incidents/hjkhcq784trv'}]",chatgpt,1,0,0,1,5,1,5,5.0,1,openai
2023-11-24,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-25,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-26,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-27,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-28,#10a37f,"[{'Incident_Title': 'Increased errors across API and ChatGPT', 'Incident_Link': 'https://status.openai.com/incidents/q58417g6n5r7'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-11-29,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-11-30,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-01,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-02,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-03,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-04,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-05,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-06,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-07,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-08,#10a37f,"[{'Incident_Title': 'Degraded performance on text-davinci-003 and ChatGPT with elevated error rates on multiple...', 'Incident_Link': 'https://status.openai.com/incidents/mbs0wctm6dcx'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-06-09,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-10,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-11,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-12,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-13,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-14,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-15,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-16,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-17,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-18,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-19,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-20,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-21,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-22,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-23,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-24,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-25,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-26,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-27,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-28,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-29,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-06-30,#ea6118,"[{'Incident_Title': 'Customer logins to ChatGPT are not available', 'Incident_Link': 'https://status.openai.com/incidents/6qt257jw6lx7'}]",chatgpt,1,0,0,1,39,1,39,39.0,2,openai
2023-07-01,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-02,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-03,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-04,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-05,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-06,#10a37f,"[{'Incident_Title': 'Elevated error rates affecting gpt-4 and ChatGPT', 'Incident_Link': 'https://status.openai.com/incidents/k8zt0j662p02'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-07-07,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-08,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-09,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-10,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-11,#ec522e,"[{'Incident_Title': 'Elevated error rate for ChatGPT logins', 'Incident_Link': 'https://status.openai.com/incidents/x4g37lrdgg0d'}]",chatgpt,1,1,163,0,0,1,163,48.9,3,openai
2023-07-12,#ec7f17,"[{'Incident_Title': 'Elevated error rate for ChatGPT', 'Incident_Link': 'https://status.openai.com/incidents/3c69s485lr15'}]",chatgpt,1,1,96,0,0,1,96,28.799999999999997,2,openai
2023-07-13,#10a37f,"[{'Incident_Title': 'Degraded performance for ChatGPT', 'Incident_Link': 'https://status.openai.com/incidents/l2fmf12vvkg3'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-07-14,#10a37f,"[{'Incident_Title': 'Code Interpreter is currently under maintenance', 'Incident_Link': 'https://status.openai.com/incidents/swm7xsx0t5j4'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-07-15,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-16,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-17,#10a37f,"[{'Incident_Title': 'ChatGPT subscriptions not taking effect.', 'Incident_Link': 'https://status.openai.com/incidents/3ngfvkqpwr7n'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-07-18,#87a859,"[{'Incident_Title': 'ChatGPT elevated errors and latency', 'Incident_Link': 'https://status.openai.com/incidents/kcrxdtkyqjl4'}, {'Incident_Title': 'ChatGPT subscriptions not taking effect.', 'Incident_Link': 'https://status.openai.com/incidents/3ngfvkqpwr7n'}]",chatgpt,2,1,3,0,0,1,3,0.8999999999999999,0,openai
2023-07-19,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-20,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-21,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-22,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-23,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-24,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-25,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-26,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-27,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-28,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-29,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-30,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-07-31,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-01,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-02,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-03,#b7aa49,"[{'Incident_Title': 'ChatGPT Severe Degradation', 'Incident_Link': 'https://status.openai.com/incidents/zv4rq28nrr7s'}]",chatgpt,1,0,0,1,9,1,9,9.0,1,openai
2023-08-04,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-05,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-06,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-07,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-08,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-09,#10a37f,"[{'Incident_Title': 'Code interpreter and plugins not completing', 'Incident_Link': 'https://status.openai.com/incidents/gv4j4nmz0ry9'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-08-10,#10a37f,"[{'Incident_Title': 'Degraded performance on ChatGPT Free', 'Incident_Link': 'https://status.openai.com/incidents/vbz1gsrhnxwx'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-08-11,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-12,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-13,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-14,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-15,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-16,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-17,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-18,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-19,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-20,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-21,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-22,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-23,#8fa856,"[{'Incident_Title': 'ChatGPT web UI unavailable', 'Incident_Link': 'https://status.openai.com/incidents/dtn5wy8nn4c6'}]",chatgpt,1,1,7,0,0,1,7,2.1,1,openai
2023-08-24,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-25,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-26,#10a37f,"[{'Incident_Title': 'ChatGPT web UI unavailable', 'Incident_Link': 'https://status.openai.com/incidents/70v6kc5bkn5f'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-08-27,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-28,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-29,#eb5c1f,"[{'Incident_Title': 'ChatGPT web & mobile UIs unavailable', 'Incident_Link': 'https://status.openai.com/incidents/5l07rfcr5fyn'}]",chatgpt,1,1,42,1,30,2,72,42.6,3,openai
2023-08-30,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-08-31,#ef4146,"[{'Incident_Title': 'ChatGPT severely degraded', 'Incident_Link': 'https://status.openai.com/incidents/85tj32txyltd'}, {'Incident_Title': 'Degraded performance on ChatGPT', 'Incident_Link': 'https://status.openai.com/incidents/c9fzdr2cxnbq'}]",chatgpt,2,0,0,1,192,1,192,192.0,4,openai
2023-03-01,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-02,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-03,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-04,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-05,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-06,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-07,#10a37f,"[{'Incident_Title': 'Elevated error rates on all models.', 'Incident_Link': 'https://status.openai.com/incidents/75n0s8jzv5gx'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-03-08,#10a37f,"[{'Incident_Title': 'Missing conversation history in ChatGPT', 'Incident_Link': 'https://status.openai.com/incidents/xz0g27bjwpgd'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-03-09,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-10,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-11,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-12,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-13,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-14,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-15,#f3a531,"[{'Incident_Title': 'ChatGPT Outage', 'Incident_Link': 'https://status.openai.com/incidents/ds7h4z02flf5'}]",chatgpt,1,1,4,1,20,2,24,21.2,2,openai
2023-03-16,#aaa94e,[],chatgpt,0,0,0,1,7,1,7,7.0,1,openai
2023-03-17,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-18,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-19,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-20,#ef4146,"[{'Incident_Title': 'ChatGPT Web Interface Incident', 'Incident_Link': 'https://status.openai.com/incidents/jq9232rcmktd'}, {'Incident_Title': 'Outage on chat.openai.com', 'Incident_Link': 'https://status.openai.com/incidents/y6cdztrnth60'}]",chatgpt,2,0,0,1,234,1,234,234.0,4,openai
2023-03-21,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-22,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-23,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-24,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-25,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-26,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-27,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-28,#b6aa4a,"[{'Incident_Title': 'API error rate increase', 'Incident_Link': 'https://status.openai.com/incidents/gclzj9h0jfql'}]",chatgpt,1,1,30,0,0,1,30,9.0,1,openai
2023-03-29,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-30,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-03-31,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-01,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-02,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-03,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-04,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-05,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-06,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-07,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-08,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-09,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-10,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-11,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-12,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-13,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-14,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-15,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-16,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-17,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-18,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-19,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-20,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-21,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-22,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-23,#d2ab41,"[{'Incident_Title': 'ChatGPT outage', 'Incident_Link': 'https://status.openai.com/incidents/b64cj28zhss6'}]",chatgpt,1,0,0,1,13,1,13,13.0,1,openai
2023-04-24,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-25,#10a37f,"[{'Incident_Title': 'ChatGPT Login Issues', 'Incident_Link': 'https://status.openai.com/incidents/cs8fghhddc5s'}, {'Incident_Title': 'Elevated error rates on some OpenAI models', 'Incident_Link': 'https://status.openai.com/incidents/h0trpydy4dqw'}]",chatgpt,2,0,0,0,0,0,0,0.0,0,openai
2023-04-26,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-27,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-28,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-29,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-04-30,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-01,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-02,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-03,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-04,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-05,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-06,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-07,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-08,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-09,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-10,#10a37f,"[{'Incident_Title': 'Elevated error rates across all services', 'Incident_Link': 'https://status.openai.com/incidents/wz6ndnqbzgt0'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-05-11,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-12,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-13,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-14,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-15,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-16,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-17,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-18,#9aa853,"[{'Incident_Title': 'Elevated error rates for ChatGPT', 'Incident_Link': 'https://status.openai.com/incidents/967l02ml4zbs'}, {'Incident_Title': 'Elevated error rates for API & ChatGPT', 'Incident_Link': 'https://status.openai.com/incidents/qq8bygtcgp2k'}]",chatgpt,2,1,14,0,0,1,14,4.2,1,openai
2023-05-19,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-20,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-21,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-22,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-23,#10a37f,"[{'Incident_Title': 'Elevated error rates across all services', 'Incident_Link': 'https://status.openai.com/incidents/8myhythbkn51'}]",chatgpt,1,0,0,0,0,0,0,0.0,0,openai
2023-05-24,#ed4e33,"[{'Incident_Title': 'Multiple engines have elevated error rates', 'Incident_Link': 'https://status.openai.com/incidents/jbt079x532bg'}]",chatgpt,1,0,0,1,51,1,51,51.0,3,openai
2023-05-25,#eb5c1f,"[{'Incident_Title': 'ChatGPT site outage', 'Incident_Link': 'https://status.openai.com/incidents/79zpcjqlg6f3'}]",chatgpt,1,0,0,1,42,1,42,42.0,3,openai
2023-05-26,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-27,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-28,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-29,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-30,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-05-31,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-02-14,#90a856,"[{'Incident_Title': 'Outage on ChatGPT', 'Incident_Link': 'https://status.openai.com/incidents/1t32snx54lfy'}]",chatgpt,1,0,0,1,2,1,2,2.0,1,openai
2023-02-15,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-02-16,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-02-17,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-02-18,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-02-19,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-02-20,#f3ac36,"[{'Incident_Title': 'Outage on all models', 'Incident_Link': 'https://status.openai.com/incidents/mq5jgswy45fr'}]",chatgpt,1,0,0,1,19,1,19,19.0,1,openai
2023-02-21,#ef4146,"[{'Incident_Title': 'OpenAI Labs (DALL·E User interface) and Some API Endpoint Degradation', 'Incident_Link': 'https://status.openai.com/incidents/vzrthmy2shh7'}, {'Incident_Title': 'Outage on all models', 'Incident_Link': 'https://status.openai.com/incidents/mq5jgswy45fr'}]",chatgpt,2,0,0,1,243,1,243,243.0,4,openai
2023-02-22,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-02-23,#a3a950,"[{'Incident_Title': 'Outage on multiple models', 'Incident_Link': 'https://status.openai.com/incidents/s29fb94kx5q7'}]",chatgpt,1,1,19,0,0,1,19,5.7,1,openai
2023-02-24,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-02-25,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-02-26,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2023-02-27,#ef4146,"[{'Incident_Title': 'ChatGPT outage', 'Incident_Link': 'https://status.openai.com/incidents/g8qdfl279sqz'}]",chatgpt,1,1,143,1,57,2,200,99.9,4,openai
2023-02-28,#10a37f,[],chatgpt,0,0,0,0,0,0,0,0.0,0,openai
2024-06-01,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-02,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-03,#e7c414,"[{'Incident_Title': 'Haiku Partial Outage', 'Incident_Link': 'https://status.anthropic.com/incidents/q44nvw2pmhpt'}, {'Incident_Title': 'Elevated error rate on Claude 3 Opus', 'Incident_Link': 'https://status.anthropic.com/incidents/95hjzp5m60n8'}]",api.anthropic.com,2,1,59,0,0,1,59,17.7,1,anthropic
2024-06-04,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-05,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-06,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-07,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-08,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-09,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-10,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-11,#2fcc66,"[{'Incident_Title': 'Elevated error rates on Claude 3 Haiku', 'Incident_Link': 'https://status.anthropic.com/incidents/dh75z61fyv1n'}]",api.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
2024-06-12,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-13,#a6c731,"[{'Incident_Title': 'Elevated errors on Haiku', 'Incident_Link': 'https://status.anthropic.com/incidents/2vfzrjrysfqy'}]",api.anthropic.com,1,1,14,0,0,1,14,4.2,1,anthropic
2024-06-14,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-15,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-16,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-17,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-18,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-19,#2fcc66,[],api.anthropic.com,0,0,0,0,0,0,0,0.0,0,anthropic
2024-06-20,#2fcc66,"[{'Incident_Title': 'Elevated error rates in the API', 'Incident_Link': 'https://status.anthropic.com/incidents/ttsdth94gxz9'}]",api.anthropic.com,1,0,0,0,0,0,0,0.0,0,anthropic
